-6037,242.3,182.2,3.5,0.5,0.64,1.27,112.3,0.687,1.91,1.43,18.9
-6047,103.8,6.1,23.5,0.35,0.94,1.45,265.3,0.562,1.97,1.75,17.8
(6050) Miwablock,285.1,88.2,6.4,0.44,1.24,2.2,33.2,0.302,3.17,3.27,15
-6053,74.9,318.2,21.6,0.53,1.01,2.15,19.4,0.313,3.28,3.15,15.1
(6063) Jason,337.6,169,5,0.76,0.53,2.22,40.3,0.298,3.91,3.31,16
-6178,127.5,64.5,4.3,0.58,1.17,2.81,54.8,0.209,4.46,4.72,15.7
(6239) Minos,239.8,344.5,3.9,0.41,0.68,1.15,224.5,0.798,1.63,1.23,18.6
-6455,262.8,26.9,37.3,0.57,0.96,2.24,112.4,0.294,3.52,3.35,14.1
(6456) Golombek,347.1,313.6,8.2,0.41,1.3,2.19,274.4,0.304,3.09,3.25,16.1
(6489) Golevka,68.7,209.5,2.3,0.61,0.96,2.49,260.5,0.252,4.01,3.92,19.2
-6491,323.7,301.9,5.9,0.59,1.02,2.5,43.3,0.249,3.98,3.96,18.7
(6569) Ondaatje,167.3,111.5,22.6,0.22,1.27,1.63,294,0.475,1.99,2.07,16.6
-6611,281.6,230.8,8.7,0.48,0.87,1.7,315,0.446,2.52,2.21,16.9
-7025,323.5,146.6,12.6,0.31,1.01,1.48,154.8,0.55,1.94,1.79,18.1
(7088) Ishtar,354.8,102.6,8.3,0.39,1.21,1.98,201.1,0.353,2.75,2.79,16.8
(7092) Cadmus,94.8,56.7,17.8,0.69,0.78,2.55,30.5,0.243,4.31,4.06,15.1
-7236,338.2,308.2,16.4,0.56,1.2,2.73,106.9,0.219,4.25,4.5,18.3
-7335,232.3,61.3,15.2,0.48,0.91,1.77,349.2,0.418,2.63,2.36,17.7
(7336) Saunders,181.6,174.5,7.2,0.48,1.2,2.31,5.7,0.281,3.42,3.5,18.8
-7341,173.5,294.7,5.4,0.51,0.91,1.84,37.9,0.394,2.77,2.5,17
-7350,336.7,133.1,7.3,0.39,0.83,1.36,58.9,0.624,1.89,1.58,17.2
(7358) Oze,92.3,265.4,4.7,0.5,1.09,2.2,351.8,0.302,3.3,3.26,14.7
-7474,275.6,88.6,7.1,0.29,1.11,1.57,129.5,0.503,2.02,1.96,18.1
(7480) Norwan,256.8,124.4,9.5,0.32,1.07,1.57,157,0.502,2.06,1.96,17.2
-7482,47.5,117.9,33.5,0.33,0.9,1.35,246.6,0.629,1.79,1.57,16.6
-7753,280.1,73.4,3.1,0.48,0.76,1.47,234,0.555,2.17,1.78,18
-7822,249.5,156.8,37.1,0.16,0.94,1.12,182.3,0.829,1.31,1.19,17.3
-7839,228.4,102.5,27.1,0.52,1.04,2.17,44.1,0.309,3.29,3.19,17.8
-7888,323,165.9,26.1,0.66,0.82,2.44,280.5,0.259,4.05,3.8,15.2
-7889,349.2,111.3,36.9,0.35,0.82,1.26,337.1,0.696,1.7,1.42,15.3
-7977,248.1,134.1,25.2,0.47,1.19,2.23,53.3,0.297,3.26,3.32,15.2
(8013) Gordonmoore,146.8,105.5,7.6,0.43,1.25,2.2,70.6,0.302,3.15,3.26,17.1
-8014,114.7,209.8,1.9,0.46,0.95,1.75,291.5,0.427,2.54,2.31,18.9
(8034) Akka,68.2,232.8,2,0.41,1.08,1.83,285.4,0.398,2.58,2.48,18
-8035,6.1,185.6,28.3,0.46,0.72,1.34,13.7,0.634,1.96,1.55,17.1
-8037,105.7,22.4,5.9,0.42,1.16,1.99,61,0.352,2.82,2.8,16.6
-8176,241.9,66.5,39.6,0.64,0.56,1.57,61.3,0.499,2.59,1.98,17
-8201,25.1,164.1,9.5,0.71,0.75,2.54,199.5,0.244,4.33,4.05,16
-8507,345.8,317.4,14.6,0.59,0.68,1.69,9.4,0.45,2.69,2.19,17.2
-8566,125.1,164.1,38,0.43,0.86,1.51,90.1,0.533,2.15,1.85,16.5
-8567,177.3,177.1,8.5,0.45,1.13,2.05,112.1,0.337,2.96,2.92,15.4
(8709) Kadlu,153.9,119,3.5,0.49,1.28,2.53,182.3,0.246,3.77,4.01,17.1
